# File generated by CMD 2.7 (http://stev.oapd.inaf.it/cmd) on Sat Dec  5 17:04:00 CET 2015
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014), MNRAS, 444, 2525 + Tang et al. (2014), MNRAS, 445, 4287 + Chen et al. (2015), MNRAS accepted
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: SDSS <i>ugriz</i>
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.00010	Y = 0.24900	[M/H] = -2.192	eta_R = 0.200	Age = 	1.2000e+10 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    u       g       r       i       z	int_IMF	stage
	0.000100	10.0792	0.79614562	0.7932	1.4076	3.7265	2.7878	1.251	2.772	1.776	1.287	1.101	1.015	3.07019281	3
	0.000100	10.0792	0.79635513	0.7933	1.4552	3.7250	2.7340	1.132	2.667	1.663	1.169	0.981	0.892	3.07028461	3
	0.000100	10.0792	0.79654253	0.7933	1.5020	3.7235	2.6813	1.015	2.564	1.552	1.053	0.863	0.773	3.07036638	3
	0.000100	10.0792	0.79671991	0.7932	1.5505	3.7219	2.6266	0.894	2.457	1.437	0.934	0.740	0.649	3.07044387	3
	0.000100	10.0792	0.79687738	0.7932	1.5976	3.7203	2.5730	0.776	2.354	1.325	0.817	0.621	0.528	3.07051277	3
	0.000100	10.0792	0.79701734	0.7931	1.6433	3.7188	2.5211	0.662	2.254	1.217	0.705	0.506	0.411	3.07057381	3
	0.000100	10.0792	0.79714411	0.7930	1.6884	3.7173	2.4700	0.549	2.159	1.112	0.593	0.392	0.295	3.07062912	3
	0.000100	10.0792	0.79726297	0.7928	1.7344	3.7157	2.4174	0.434	2.065	1.004	0.480	0.276	0.176	3.07068086	3
	0.000100	10.0792	0.79736793	0.7926	1.7788	3.7141	2.3665	0.323	1.974	0.900	0.370	0.163	0.061	3.07072663	3
	0.000100	10.0792	0.79746491	0.7924	1.8234	3.7125	2.3157	0.212	1.882	0.796	0.260	0.050	-0.054	3.07076907	3
	0.000100	10.0792	0.79755396	0.7922	1.8677	3.7109	2.2649	0.101	1.792	0.693	0.150	-0.062	-0.168	3.07080793	3
	0.000100	10.0792	0.79763305	0.7919	1.9102	3.7093	2.2158	-0.005	1.706	0.595	0.046	-0.169	-0.278	3.07084227	3
	0.000100	10.0792	0.79770613	0.7916	1.9527	3.7078	2.1670	-0.112	1.621	0.497	-0.059	-0.277	-0.387	3.07087421	3
	0.000100	10.0792	0.79777634	0.7913	1.9969	3.7062	2.1161	-0.222	1.533	0.395	-0.167	-0.388	-0.501	3.07090473	3
	0.000100	10.0792	0.79783648	0.7909	2.0379	3.7045	2.0684	-0.325	1.453	0.301	-0.268	-0.492	-0.606	3.07093096	3
	0.000100	10.0792	0.79789203	0.7906	2.0787	3.7030	2.0213	-0.427	1.371	0.208	-0.368	-0.594	-0.711	3.07095504	3
	0.000100	10.0792	0.79794520	0.7901	2.1210	3.7014	1.9725	-0.533	1.289	0.111	-0.472	-0.701	-0.820	3.07097840	3
	0.000100	10.0792	0.79799151	0.7897	2.1610	3.6998	1.9255	-0.632	1.215	0.021	-0.570	-0.802	-0.924	3.07099843	3
	0.000100	10.0792	0.79803497	0.7892	2.2005	3.6982	1.8796	-0.731	1.143	-0.069	-0.667	-0.902	-1.026	3.07101727	3
	0.000100	10.0792	0.79808015	0.7886	2.2406	3.6967	1.8329	-0.832	1.069	-0.159	-0.765	-1.004	-1.129	3.07103705	3
	0.000100	10.0792	0.79813021	0.7878	2.2684	3.6956	1.8004	-0.901	1.017	-0.222	-0.833	-1.074	-1.201	3.07105875	3
	0.000100	10.0792	0.79815358	0.7874	2.2630	3.6960	1.8074	-0.887	1.025	-0.211	-0.820	-1.060	-1.186	3.07106900	3
	0.000100	10.0792	0.79816085	0.7873	2.2713	3.6957	1.7975	-0.908	1.010	-0.230	-0.840	-1.081	-1.208	3.07107210	3
	0.000100	10.0792	0.79819423	0.7867	2.3128	3.6939	1.7486	-1.012	0.935	-0.322	-0.942	-1.186	-1.315	3.07108665	3
	0.000100	10.0792	0.79822701	0.7860	2.3560	3.6923	1.6985	-1.120	0.856	-0.420	-1.047	-1.295	-1.427	3.07110095	3
	0.000100	10.0792	0.79825610	0.7853	2.3967	3.6904	1.6501	-1.222	0.785	-0.509	-1.146	-1.397	-1.532	3.07111359	3
