objid,l,b,g,r,i,psfMagErr_g,psfMagErr_r,psfMagErr_i
1237664291549742123,358.200592928617,69.259706387957,22.68739,21.58145,21.17768,0.1128275,0.05596747,0.05920302
1237664291549742467,358.12920954452,69.2388511209827,23.8383,22.76803,21.81845,0.2796386,0.1912657,0.09895366
1237664291549610180,357.872573937702,69.6693252774565,19.62383,19.38558,19.29836,0.02056223,0.02474339,0.03059513
1237664291549611167,358.011546453218,69.6393347480966,22.69177,22.69534,22.10402,0.109379,0.1512421,0.1343853
1237664291549611574,357.655625937781,69.5926079768426,23.86296,22.89496,22.24997,0.276446,0.1696353,0.145658
1237664291549611606,357.618787761335,69.5493640368053,23.55518,23.01432,22.91043,0.2164789,0.1861864,0.2456792
1237664291549611607,357.633870605896,69.5529768645409,23.83926,22.77246,21.47106,0.2685877,0.1528164,0.07709888
1237664291549610182,357.871037885732,69.6720160189925,22.82972,22.7974,22.75494,0.124044,0.1645523,0.2441836
1237664291549611612,357.942290563628,69.6266224951676,23.71924,22.92331,22.73516,0.2515789,0.1798424,0.2231686
1237664291549610186,357.601792048165,69.5947446998537,19.00844,18.73736,18.61261,0.01855582,0.02255538,0.02642431
1237664291549610192,357.864214918342,69.6583570409199,19.72949,19.67649,19.60973,0.02065027,0.02520895,0.02991944
1237664291549610193,357.866057108851,69.6590019836441,23.04754,22.74194,22.38434,0.2473953,0.1715221,0.1795209
1237664291549611614,357.869339131056,69.6043507593633,23.6058,22.7857,23.07359,0.2308162,0.1578486,0.2853333
1237664291549610195,357.758392522371,69.6310863913433,20.28213,19.8043,19.60512,0.02409874,0.02577544,0.02966155
1237664291549610202,357.709584638636,69.609503586973,17.60194,16.51821,16.10933,0.01720444,0.02136138,0.02435273
1237664291549610203,357.891600646916,69.6541481776347,20.14343,19.82971,19.74764,0.02293372,0.026027,0.03090804
1237664291549610211,357.934943096751,69.6618676624858,19.02855,18.46162,18.17882,0.01860805,0.02221645,0.02521927
1237664291549610214,357.919861843583,69.6558280229012,20.10577,19.87457,19.82662,0.02268066,0.02637026,0.03188754
1237664291549610220,357.713120766457,69.6030355039037,19.44269,19.15223,19.03658,0.01961858,0.02332174,0.02687505
1237664291549610226,357.867386344216,69.6301312737808,22.46546,22.10252,22.17158,0.09527878,0.09616629,0.1444926
1237664291549610233,357.622286019818,69.5661906650066,20.0979,19.85628,19.73181,0.02250078,0.02592838,0.03038357
1237664291549610243,357.621855928774,69.5583491965437,18.23941,17.94946,17.80736,0.02351323,0.02463336,0.02911315
1237664291549610244,357.625273632477,69.557770030277,18.81687,18.48047,18.34616,0.01824168,0.02219327,0.02536674
1237664291549610249,357.727094747155,69.5824179419541,18.4717,18.15372,18.00747,0.01773984,0.02191101,0.025019
1237664291549610860,357.653258744308,69.626407557075,22.69098,22.16281,22.01993,0.1092932,0.09318386,0.1216927
1237664291549610867,357.917501432983,69.6903528819556,23.68501,22.82497,22.52594,0.2592455,0.1907464,0.2013927
1237664291549610874,357.811585140538,69.6604062032414,22.5931,22.22803,21.8715,0.1016095,0.1003617,0.1096844
1237664291549610885,357.800348389134,69.6549761667902,22.83878,22.25645,22.04144,0.1242842,0.1024384,0.1258205
1237664291549610890,357.754139495188,69.6403288936398,22.79077,22.41613,21.81104,0.1193469,0.1157824,0.1034399
1237664291549610930,357.916997446876,69.6697037140215,22.86919,22.12952,21.94232,0.1268823,0.09431405,0.1175773
1237664291549610939,357.618139307751,69.594440946171,22.72572,22.50606,22.39061,0.1118352,1.05199,0.1632349
1237664291549610943,357.657375703868,69.6034349825928,21.6234,21.18201,20.9864,0.04801701,0.04534792,0.0548934
1237664291549610952,357.852315481191,69.6487124029533,23.09849,23.19467,23.3449,0.1537179,0.2269436,0.3478783
1237664291549610462,357.775849846493,69.6452146844633,21.51619,20.87898,20.82839,0.04490952,0.03836912,0.05021312
1237664291549610463,357.778013956175,69.6404632480819,22.14769,21.8669,21.51767,0.071187,0.07464471,0.08198791
1237664291549610464,357.896544154955,69.6693064318924,21.3917,21.05867,20.86343,0.04132889,0.04319848,0.05201821
1237664291549610469,357.686049004391,69.6157812909199,21.16618,20.69746,20.49542,0.03590181,0.03471355,0.04111597
1237664291549610471,357.831438383862,69.6476341193012,20.56038,19.86177,19.64009,0.02663067,0.02616869,0.03001056
1237664291549610472,357.829225444434,69.6491431501202,22.79544,22.69639,22.44997,0.1213356,0.1506976,0.1773989
1237664291549610504,357.940990216857,69.6552532920626,21.14196,20.85463,20.84264,0.03678129,0.03890352,0.05201311
1237664291549610505,357.94299148229,69.6550887086831,22.78325,22.62109,22.53411,0.1264343,0.1550862,0.2040107
1237664291549610506,357.738160395222,69.6051740952505,23.20826,23.37823,22.74644,0.1677694,0.2510499,0.2202389
1237664291549610515,357.984561581897,69.659256490483,22.03439,21.48615,21.48061,0.06486207,0.05792895,0.08149292
1237664291549610517,357.895761608919,69.6366142663497,20.72887,20.28233,20.08717,0.02863703,0.02959206,0.03450663
1237664291549610818,357.872924600557,69.6861741257325,22.83351,21.79151,21.91011,0.1236258,0.07204744,0.1147344
1237664291549610811,357.881973948296,69.6914360769079,21.93298,21.68861,21.51589,0.06030579,0.06680019,0.08374462
1237664291549610817,357.906577230761,69.6946392668047,22.94258,22.61139,22.6593,0.1346202,0.1411265,0.2138159
1237664291549610402,357.929450197481,69.6504681265206,22.74943,22.16732,21.93876,0.1175958,0.09965891,0.1211945
1237664291549610839,357.856725877173,69.6792984952224,22.89581,22.85866,22.78288,0.1303564,0.1709906,0.2340838
1237664291549610843,357.662879250103,69.6303251315656,22.61904,22.266,22.16021,0.1031997,0.1014581,0.136853
1237664291549610849,357.879543369059,69.6825116274982,22.801,22.76919,22.45612,0.120334,0.1595215,0.1801218
1237664291549610855,357.829872460203,69.6722688703975,22.34595,21.55258,21.39214,0.09672631,0.05984393,0.0754878
1237664291549610856,357.832687489022,69.6707579111686,22.5216,22.35399,22.40303,0.1071497,0.1121442,0.1723689
1237664291549610917,357.861917758445,69.6610366973444,22.7302,21.63728,20.95526,0.1183715,0.06360232,0.05500909
1237664291549610922,357.666498022993,69.6114925725466,23.10048,22.70431,23.02544,0.1529285,0.1453461,0.2724674
1237664291549610929,357.88141317515,69.662207953469,22.46091,22.20839,22.34352,0.09120084,0.09980101,0.1630144
1237664291549610980,357.797675174389,69.6271165077732,22.64332,22.38606,23.02465,0.1057815,0.113164,0.2752183
1237664291549610987,357.78771824432,69.6230042212016,22.67931,22.46541,22.45016,0.1101164,0.1236946,0.1775431
1237664291549610998,357.765102533626,69.6164402293512,22.09635,21.42445,21.33206,0.06833246,0.05361191,0.07066301
1237664291549611155,357.850997883681,69.6032475561233,21.89274,21.60979,21.30488,0.05866428,0.06142443,0.06938095
1237664291549611586,357.766052905338,69.6050273704381,24.12052,23.0736,23.56888,0.3307158,0.1980074,0.3907355
1237664291549611595,357.925818762482,69.6364511994562,23.47489,22.93525,22.72896,0.2082481,0.1816361,0.222189
1237664291549610451,357.679413031642,69.6382575825719,20.70169,20.32315,20.06734,0.02825319,0.0297331,0.03408282
1237664291549610482,357.727093132636,69.6176698897891,21.11109,20.46853,20.18088,0.03484908,0.03145224,0.03556937
1237664291549610493,357.88023548008,69.6506234286035,21.90532,21.52272,21.3096,0.05957534,0.06119872,0.0759285
1237664291549610498,357.752514506344,69.6151830319974,20.81323,20.37808,20.23099,0.02913992,0.03038177,0.03632825
1237664291549610500,357.882466903798,69.6442526496406,21.4735,20.98657,20.70422,0.04364934,0.04111646,0.04676651
1237664291549610540,357.714703003013,69.5696046671232,23.90713,22.88506,22.83653,0.3423461,0.1974238,0.2802683
1237664291549610791,357.787109533803,69.670319561666,22.07091,21.67829,21.49133,0.06730939,0.06530219,0.08126164
1237664291549610804,357.73248009287,69.6551148565085,23.15701,22.88533,23.37064,0.2323462,0.1704529,0.3524117
1237664291549610954,357.899403658351,69.661163364331,22.23761,22.0216,21.97357,0.07637338,0.08613838,0.1205228
1237664291549610957,357.954609911957,69.6733063576964,22.76127,22.60051,22.19095,0.1158198,0.1401122,0.1452047
1237664291549676199,357.772582079598,69.4900590790965,22.49238,22.09039,22.36016,0.08897751,0.0880455,0.164824
1237664291549676202,358.074000475493,69.5624640348488,22.80959,22.43061,22.49477,0.1252441,0.1194053,0.182836
1237664291549676896,358.111018051792,69.5942557216321,23.65692,22.91061,22.72247,0.250028,0.1796691,0.2226549
1237664291549610052,357.945564890881,69.6165837858419,19.53674,19.44701,19.34699,0.01989275,0.02424084,0.02819445
1237664291549611408,357.776181758247,69.5222019314771,22.29052,21.9234,21.70457,0.08707713,0.08129234,0.1038901
1237664291549611411,357.824433421286,69.5344897428194,23.17747,22.95966,23.28703,0.1708348,0.1851329,0.3389384
1237664291549611420,357.991812550085,69.5722283463183,22.47658,22.17483,22.22153,0.09349396,0.09601296,0.1454181
1237664291549611423,357.796861902899,69.5244418215714,22.61456,22.1416,22.53326,0.1038261,0.09115557,0.1838283
1237664291549611176,357.792260280656,69.5841685285951,22.42845,22.27037,22.05191,0.08876555,0.1021743,0.1246028
1237664291549611179,357.81190879915,69.5890503282666,23.35721,22.94765,22.56301,0.1895811,0.1787974,0.1900978
1237664291549611180,357.709272249766,69.5631165927715,21.92847,21.40087,21.25686,0.05978448,0.05227467,0.06604143
1237664291549611181,357.801694473028,69.5851397064831,23.05037,22.78922,23.07631,0.1476902,0.1567978,0.2834776
1237664291549611185,357.727693685677,69.5667599589681,23.07077,22.84662,22.4252,0.1493184,0.1632148,0.1682692
1237664291549611188,357.854176206468,69.5964072118751,22.71317,22.74249,22.95373,0.1121235,0.151806,0.2600039
1237664291549611311,357.666807902078,69.5167058381116,22.27004,21.96478,21.00527,0.07694296,0.1748126,0.05499544
1237664291549611312,357.955180245606,69.5874624385788,23.05836,22.90123,23.48843,0.1497504,0.1746524,0.3778902
1237664291549611313,357.775934850031,69.5431601123799,22.98298,22.67776,22.59236,0.1400387,0.1418397,0.1929046
1237664291549611325,357.96031940737,69.5861792449821,23.19123,22.20978,22.10834,0.1677018,0.100507,0.1350432
1237664291549611317,357.971178569043,69.5896363258739,22.31667,22.14199,22.03185,0.08175353,0.09371725,0.1244283
1237664291549611333,358.022911577304,69.5980280412128,22.94311,21.83773,20.76261,0.1377183,0.07434036,0.04862127
1237664291549611334,358.026525731953,69.5994000371526,22.57444,22.01904,21.37336,0.1010219,0.08579565,0.07432173
1237664291549675875,357.949838221138,69.55013455739,21.44613,20.9758,20.84948,0.04370193,0.04219994,0.04709118
1237664291549675876,357.90050783952,69.5367769844236,21.24978,21.22002,21.2518,0.03848032,0.04820984,0.063936
1237664291549675878,358.001687855873,69.5578637394279,20.48671,20.0394,19.79353,0.02638081,0.02998746,0.02484166
1237664291549675880,357.667401879222,69.4701326855346,20.58004,20.35076,20.26704,0.02684336,0.03232479,0.0311616
1237664291549676124,358.020621702557,69.5697112350818,22.54189,21.91692,21.80714,0.1002706,0.07901353,0.1020993
1237664291549676125,358.087654046853,69.585495378667,22.33533,22.25909,22.27588,0.08541064,0.1047267,0.1530565
1237664291549676134,357.678581605845,69.4800781848026,23.11563,22.07605,20.76773,0.154383,0.0868637,0.04336092
1237664291549610562,358.026522576195,69.6242503642557,21.13698,20.8666,20.77741,0.03554121,0.03917725,0.0495887
1237664291549610564,358.030613487547,69.6238021848811,22.41397,22.15501,22.01088,0.08837954,0.09692761,0.124592
1237664291549610565,357.941115438421,69.6012872862051,21.89359,21.53768,21.3202,0.05883987,0.05880281,0.07065614
1237664291549676220,358.085442918146,69.5612979067195,23.31376,23.21622,24.67298,0.1895521,0.2265531,0.4712677
1237664291549611360,357.958592754393,69.5754728437262,22.81201,22.5644,22.50871,0.122729,0.1318393,0.1838208
1237664291549611363,358.006511195298,69.586665023108,23.14364,22.60506,22.276,0.1607703,0.1375791,0.1527163
1237664291549610567,358.019910168567,69.6196910791034,20.66565,20.15176,19.97291,0.02752073,0.02847462,0.03320436
1237664291549611365,357.726542514169,69.51662494503,23.40932,23.02411,22.50356,0.196388,0.187325,0.1781007
1237664291549611373,357.929978841326,69.5657623960805,22.82318,22.3917,22.17989,0.1293374,0.1173709,0.1435595
1237664291549611376,357.971383232153,69.576299743491,23.74478,22.77421,23.37079,0.2589445,0.1572186,0.3518572
1237664291549610583,357.913356141915,69.588255856706,23.82953,22.8473,22.32124,0.2921021,0.1689088,0.1675031
1237664291549610585,357.796071946495,69.5560986547332,21.15327,20.60728,20.47577,0.03623426,0.03407952,0.04256665
1237664291549610587,357.798962158592,69.554130396466,22.43886,22.17059,22.07572,0.08965329,0.09374645,0.1266028
1237664291549675674,357.931449386865,69.527134391064,18.44801,17.62847,17.3307,0.01823889,0.02491442,0.01582441
1237664291549610592,357.931155744551,69.5869693803156,20.63091,20.36867,20.27003,0.03041311,0.05281821,0.08838092
1237664291549610621,358.105992782409,69.598177382265,21.23679,20.88411,20.70806,0.03764928,0.03929892,0.04722084
1237664291549610627,357.680223912397,69.4903479808408,20.60736,20.35748,20.27194,0.027214,0.03017652,0.0370728
1237664291549610556,357.942488515249,69.6100927912574,23.10993,22.76882,22.64059,0.1558362,0.1576557,0.2057374
1237664291549610628,357.678267862419,69.4903498906051,23.12945,22.58149,22.49821,0.1871898,0.1528986,0.195006
1237664291549610630,357.977066688274,69.5627093923611,21.46711,20.99905,20.8324,0.04398264,0.041124,0.05030498
1237664291549675683,357.976491285347,69.5372026982333,22.71325,22.64914,22.40341,0.1184416,0.1417115,0.1691456
1237664291549611642,357.986670010015,69.6006268670941,23.95447,22.93045,23.86509,0.298525,0.1803653,0.457824
1237664291549611194,357.81696507338,69.5843783975631,22.97987,22.8895,23.11774,0.1394411,0.1704425,0.2924108
1237664291549611199,357.740300621419,69.5652280121565,23.21622,22.96442,22.94587,0.1683388,0.1798016,0.255215
1237664291549611201,357.761097707315,69.5698025325411,21.9558,21.4217,21.3321,0.06123967,0.05316979,0.07011656
1237664291549611207,357.935940777033,69.6110420286944,23.33134,22.90669,22.88251,0.1860809,0.1762405,0.2490165
1237664291549675523,357.675445738573,69.4711872232673,18.01238,17.64213,17.47809,0.01792634,0.02491427,0.01589756
1237664291549675626,357.915878657222,69.5464358382112,19.56959,19.35843,19.24305,0.02064574,0.02698182,0.02045275
1237664291549675631,357.945780131852,69.5521391243962,18.16534,17.43806,17.10379,0.01805661,0.02485661,0.01570066
1237664291549675634,358.003982403355,69.5612635753186,18.60549,17.93956,17.64999,0.01847944,0.02505182,0.01606334
1237664291549675637,358.11835281548,69.587959412892,19.45301,19.19239,19.02683,0.02020023,0.02655295,0.01918623
1237664291549675651,358.080240698428,69.5723819199277,22.43138,22.27304,22.0403,1.92121,7.12552,12.02832
1237664291549675653,358.075728664383,69.5733689553385,23.49928,22.91936,23.15477,0.2691591,0.2142363,0.3970838
1237664291549675655,358.071050515685,69.5702585212822,23.25001,22.79103,23.20299,0.1815065,0.165647,0.3206607
1237664291549675658,357.644803495889,69.4652927273224,20.00503,19.69889,19.57061,0.02226811,0.02798607,0.02224003
1237664291549675873,357.667408000058,69.4828695347468,22.52605,22.40415,22.16724,0.09516145,0.1128265,0.1333533
1237664291549610550,357.92746832369,69.612305993554,22.81129,22.29676,21.95029,0.1215867,0.1064409,0.1164135
1237664291549675669,357.99491370146,69.5441554985557,19.6436,19.10266,18.84428,0.02081927,0.02628115,0.01835393
1237664291549610598,357.945688427623,69.5848673802915,20.34529,19.87157,19.65878,0.02462044,0.02622459,0.03010711
1237664291549610599,357.87049125411,69.562331552828,21.52815,21.57892,21.65786,0.04553751,0.05973186,0.09075354
1237664291549610615,357.622146690464,69.4880647711484,21.38165,20.90866,20.64774,0.03996768,0.03828899,0.04391418
1237664291549610617,357.986050646565,69.5720103414876,21.86233,21.54306,21.23749,0.05689203,0.06056675,0.06900959
1237662531138094189,358.489608804585,69.603575695526,23.3872,22.71631,22.0225,0.2800432,0.197458,0.1786079
1237662531138094202,358.399692446819,69.5690653350249,23.50917,22.74706,22.74553,0.3063719,0.1987075,0.3238092
1237662531138094210,358.328079198093,69.5460804679717,23.34904,22.46748,22.73549,0.2658646,0.1542857,0.3179159
1237662531138094217,358.304723465665,69.5340580223004,23.71923,22.58475,22.41604,0.3534249,0.1700477,0.2435996
1237662531138094290,358.539684803084,69.6072046626043,23.62377,22.89929,21.42568,0.3378182,0.2322782,0.1082939
1237662531138158602,358.406216996525,69.5457703282318,22.53324,21.78183,21.54382,0.1705894,0.08715853,0.1184212
1237662531138158604,358.431366324453,69.5522474404576,23.33471,22.28704,21.98042,0.2931553,0.1474922,0.1897631
1237662531138158670,358.282025781603,69.5171522995532,17.3783,16.34661,15.87742,0.02139429,0.01858171,0.01937677
1237662531138094143,358.180990057696,69.5770275827291,23.82635,22.722,22.65082,0.3896884,0.1893135,0.2867523
1237662531138094145,358.56054083349,69.6654150576298,23.77225,22.59264,22.07098,0.380155,0.1820193,0.1900855
1237662531138094149,358.310664179788,69.6039785610794,23.46935,22.64608,22.21565,0.3003329,0.182575,0.2037595
1237662531138094151,358.319860821332,69.6059809229205,23.72257,22.71846,23.63248,0.3665878,0.1945609,0.5893
1237662531138094157,358.376175331855,69.6133322298219,23.11565,22.62343,23.02952,0.224816,0.1808551,0.4028547
1237662531138158674,358.550920893718,69.5772211896603,18.04742,17.81826,17.73462,0.02188239,0.02010263,0.02167459
1237662531138158675,358.547475475568,69.5759547195414,19.8358,19.0028,18.68127,0.1415975,0.07118798,0.05126193
1237662531138158843,358.340846123275,69.529318532066,20.80933,20.58882,20.51294,0.03685478,0.035923,0.05106069
1237662531138158844,358.592379877976,69.5898361128104,20.55883,20.02533,19.86894,0.03312765,0.02764369,0.03425417
1237662531138093142,358.360083322762,69.5729593522958,15.65613,15.21389,15.10679,0.02335573,0.01670332,0.02201408
1237662531138093143,358.364109312979,69.5716305994485,17.6785,17.3644,17.2795,0.08356726,0.06155076,0.04162751
1237662531138093145,358.363956928461,69.5688101800437,22.4874,21.76079,21.39125,0.1350313,0.08770623,0.1024899
1237662531138093146,358.362072367232,69.5673106995384,23.80793,22.74248,22.24989,0.3869052,0.1974169,0.2119656
1237662531138093155,358.540160644342,69.5885854216741,16.35344,15.90738,15.77872,0.0234167,0.0168446,0.02217568
1237662531138093156,358.544857257056,69.5881357668203,19.46877,18.67786,18.39392,0.5644276,0.3595826,0.2935032
1237662531138093261,358.400462640658,69.6122133881343,18.73865,18.13696,17.95141,0.02446804,0.01762273,0.02298712
1237662531138093263,358.344675401792,69.5981332725245,19.26238,19.25497,19.27101,0.02548233,0.02027816,0.02766425
1237662531138093264,358.440474294998,69.6209881040435,19.82402,19.69348,19.75733,0.02775295,0.02307786,0.03332259
1237662531138093267,358.304244007121,69.5859653049155,19.04171,17.99712,17.62558,0.02497772,0.01747335,0.02264708
1237662531138093268,358.310574739128,69.5860596687665,21.94057,21.63801,21.66463,0.08520501,0.0808307,0.1340587
1237662531138093429,358.363439501119,69.6069009216198,20.90254,20.53338,20.30294,0.04119201,0.03443782,0.04450572
1237662531138093432,358.20371057354,69.5568939259393,20.93463,20.60623,20.45905,0.04128261,0.03510889,0.0482267
1237662531138093433,358.326911134998,69.5845918249859,20.24219,19.76434,19.62811,0.03088952,0.02345029,0.0311826
1237662531138093441,358.426235631101,69.5938418037326,20.38372,19.8505,19.62847,0.03245489,0.02436283,0.0314646
1237662531138093444,358.386117243756,69.5773507969618,20.7035,20.30771,20.234,0.03707759,0.03018653,0.04297957
1237662531138093447,358.543195236275,69.6044605470416,20.27597,20.05883,19.97159,0.03121659,0.02688107,0.03751468
1237662531138093930,358.512257892683,69.6053375764667,23.0133,22.14626,22.09765,0.2050003,0.1214389,0.1916208
1237662531138093940,358.505318467691,69.6029256617603,21.69056,20.75559,20.56872,0.06900415,0.04014242,0.05463399
1237662531138093943,358.497518382952,69.5986560496761,22.05983,21.14624,20.91071,0.09200987,0.05320132,0.07034162
1237662531138093980,358.493745749564,69.5818744907354,22.988,22.65745,23.31468,0.1992255,0.1865544,0.7397376
1237662531138093986,358.445446783631,69.5675890542885,22.73245,21.98433,21.77371,0.159805,0.103712,0.142932
1237662531138093991,358.575075148497,69.5952392768753,22.0889,21.07835,20.91564,0.09364658,0.05090664,0.07177497
1237662531138093992,358.269227276339,69.5208452422092,21.54131,21.01159,20.70228,0.05978277,0.04644297,0.05842745
1237662531138093993,358.551287237442,69.5881069822364,22.95601,22.86991,22.4608,0.1938231,0.2257804,0.2640422
1237662531138094285,358.301245195932,69.5657565465761,23.95759,22.86427,22.23754,0.4292856,0.2167789,0.2076644
1237662531138093282,358.527535322693,69.6206612480361,17.58296,16.94797,16.7491,0.02362018,0.01692508,0.02222731
1237662531138093250,358.16104556529,69.5732477117918,22.15247,21.09683,20.65784,0.09883013,0.04965243,0.05542803
1237662531138093252,358.33093065976,69.6115988217874,19.48337,19.12728,18.99344,0.02618706,0.01975956,0.02586048
1237662531138093256,358.237341868094,69.5805751209051,18.48462,17.73535,17.47446,0.02415816,0.0172518,0.02251852
1237662531138093258,358.185061932622,69.5657810941253,18.44013,18.1328,18.01309,0.0241034,0.01756561,0.02300236
1237662531138093308,358.458318495354,69.5612548447726,18.70376,18.20373,18.02399,0.02439115,0.01768509,0.02310015
1237664291549675685,357.792612043572,69.4900440875821,17.62869,16.50367,16.02909,0.01774364,0.02468206,0.01538895
1237664291549675731,357.847882350433,69.4257787210862,18.70272,18.1458,18.0425,0.01855746,0.02528927,0.01644941
1237664291549675734,358.067363046495,69.477732313708,19.05922,18.43596,18.19733,0.01918986,0.02536428,0.01673066
1237664291549675736,357.840934659425,69.4205943017727,20.32207,19.78075,19.56764,0.02459369,0.02842253,0.02241957
1237664291549675739,358.120476345246,69.4875022047277,18.56656,17.87164,17.57664,0.01844225,0.02501355,0.01600416
1237664291549675741,357.927323861043,69.4389236426034,19.10152,18.66355,18.47816,0.01923792,0.02556884,0.01723412
1237664291549675923,358.05370087372,69.5308781595097,20.92703,20.44834,20.28379,0.03226538,0.03365042,0.03232411
1237664291549675930,357.99558066886,69.5080072659777,23.1474,22.82482,22.69609,0.1774203,0.1755072,0.2569894
1237664291549675932,357.775593197163,69.4540535659873,22.27544,21.80916,21.7024,0.07825762,0.07060754,0.0904052
1237664291549675935,358.106939550583,69.5350645039645,22.6852,22.46549,22.13648,0.1131478,0.1224857,0.1362972
1237664291549675945,358.098058483465,69.527275364504,22.05138,21.67691,21.45964,0.06784664,0.06584961,0.07665205
1237664291549676308,357.878953329362,69.4884434275447,22.59528,22.52126,22.76416,0.1031917,0.1239364,0.2227095
1237664291549676316,357.689666220458,69.441885114319,22.6669,22.17064,22.17234,0.1054592,0.09350374,0.1324864
1237664291549676320,357.951828375656,69.5032638207856,22.45527,22.27119,21.98116,0.09277564,0.1018165,0.1172195
1237664291549676322,358.073912479871,69.53281994625,22.62457,22.4985,22.84342,0.1071984,0.1248523,0.2414333
1237664291549675710,357.861349084023,69.4755881880365,20.17122,19.1323,18.68655,0.02352631,0.02628458,0.01777655
1237664291549675712,357.746742657317,69.4405979098001,18.67199,18.0104,17.70118,0.01850262,0.02507057,0.0160694
1237664291549675714,358.144129824743,69.5352178030202,19.00659,18.41869,18.1845,0.01909056,0.02538286,0.01672552
1237664291549675717,358.092454313598,69.5213285224624,18.31814,17.63303,17.31642,0.01818885,0.02492117,0.01582357
1237664291549677013,357.93554254434,69.4708212514664,23.5403,22.83594,22.26834,0.223468,0.1597755,0.1484755
1237664291549677027,357.979106675515,69.4723472863729,23.89897,22.89935,22.66087,0.2931117,0.1685768,0.2065088
1237664291549677035,358.162113931196,69.5088663414987,23.57789,22.98376,23.14616,0.2335406,0.1867598,0.3040498
1237664291549677038,358.220830287112,69.5198855660423,23.36805,22.9199,22.46644,0.1974049,0.1804469,0.1783006
1237664291549676232,357.700196803209,69.4645815176643,23.0147,22.01564,21.70519,0.1418053,0.08280086,0.09030201
1237664291549676234,357.977460043119,69.5319880994091,20.68679,19.78186,19.38467,0.02864623,0.02842669,0.02112119
1237664291549676235,357.799061128515,69.4881977835048,22.92281,22.67728,22.7902,0.133914,0.1409011,0.2252945
1237664291549677045,357.971109833958,69.4499910999931,23.42364,22.7359,22.65309,0.2044207,0.1468015,0.2040228
1237664291549677048,358.140622604578,69.4885810906562,23.76502,22.71958,22.1392,0.269584,0.1487464,0.1351064
1237664291549677052,358.123133055102,69.4809903673917,23.83212,22.86526,22.62133,0.2831154,0.1666672,0.2017729
1237664291549676357,357.813139449628,69.4607062390803,23.19259,22.80065,23.33473,0.1664046,0.1550847,0.3347705
1237664291549676362,357.914918982765,69.4835190234873,22.66431,21.7808,21.49226,0.1094364,0.06931038,0.07754272
1237664291549676236,357.9683988698,69.528838568809,22.27044,21.65573,21.64342,0.0801115,0.06411829,0.08844388
1237664291549676239,357.942062132399,69.5218612869646,21.79032,21.20991,21.08631,0.05467077,0.0478631,0.0563625
1237664291549676243,357.872586077343,69.5035852033364,22.58521,22.28485,21.92788,0.1023963,0.1027439,0.1112513
1237664291549676363,358.073428658209,69.5217330231279,22.28754,21.91253,21.76589,0.08158374,0.0780196,0.09857938
1237664291549676367,357.947757550424,69.4900618418836,22.85863,22.44047,21.95735,0.1288098,0.1162449,0.114708
1237664291549676368,357.881706707274,69.4726232136075,22.97486,22.37832,22.59252,0.1408185,0.1099664,0.1933153
1237664291549676250,358.009139865586,69.5347722755957,22.37298,22.11053,22.01618,0.08718773,0.09072717,0.1213729
1237664291549676381,357.879259255043,69.4695994668051,22.38732,22.41194,22.16004,0.08702285,0.1129232,0.1346591
1237664291549675549,358.120642842825,69.5609201263817,23.61674,22.93303,23.29836,0.234701,0.1820478,0.2532083
1237664291549676388,357.851308478519,69.4614652750794,22.73367,22.30378,22.58358,0.1147439,0.1033751,0.1907258
1237664291549676401,357.927027487503,69.477645383362,22.63993,22.57689,22.80182,0.09979532,0.1309957,0.2305263
1237664291549676413,358.063578708404,69.5060523356373,22.86585,22.40917,22.01347,0.130632,0.114791,0.121256
1237664291549676419,357.880954320128,69.4592064212684,21.41893,20.85262,20.48396,0.04254206,0.03910505,0.03608996
1237664291549675550,358.133636006096,69.5589653633802,23.00428,22.48935,21.59295,0.1762388,0.1341683,0.1000004
1237664291549675554,357.854720483828,69.4834217539482,17.17015,16.71335,16.54193,0.01759223,0.02470708,0.01549493
1237664291549675559,357.830883388289,69.4766039528058,15.2316,14.77787,14.60096,0.01735709,0.001268182,0.01526865
1237664291549675562,357.907075498256,69.4595434384808,16.39188,15.89515,15.70932,0.01744673,0.02463181,0.01534724
1237664291549675701,357.918899383347,69.5072509174195,19.4086,18.85081,18.56336,0.02000358,0.02582516,0.01747182
1237664291549675705,357.946018700998,69.5000191333106,20.27682,19.8498,19.56642,0.02440762,0.02870335,0.02251066
1237664291549676457,358.015446520671,69.4845932695643,21.48308,20.45537,19.98647,0.043015,0.03347586,0.02725322
1237664291549676460,357.994665887315,69.4792123034557,22.23232,21.85162,21.66979,0.07780309,0.0731691,0.09035887
1237664291549676468,358.076864094621,69.4999528538505,21.72093,21.3406,21.1146,0.05361624,0.05212545,0.05885382
1237664291549676496,357.767214841195,69.413956136321,23.58659,23.03061,22.45934,0.950197,0.1924816,0.1685756
1237664291549676497,358.194841325466,69.517500869589,22.13991,21.85592,21.58142,0.07281873,0.07612768,0.084862
1237664291549676498,358.006835046437,69.472020448155,23.10576,22.71593,22.36778,0.1587928,0.1454138,0.1624293
1237664291549676500,357.898922816594,69.4447502356822,21.24053,20.17843,19.77037,0.03803155,0.03071261,0.02431112
1237664291549676508,357.824620257365,69.4246392747272,23.14417,22.82986,22.13884,0.1585025,0.1582846,0.1299852
1237664291549675728,358.077593064066,69.4866396536316,19.5553,19.20621,19.02508,0.0205479,0.02651207,0.01915436
